age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm
0.0,0.0,0.5363372093023255,0.3228980322003578,0.4045092838196286,0.5505761843790014,0.7014925373134329,0.4014184397163121,0.2046218487394958,0.45,0.5511551155115512
0.023255813953488413,1.0,0.752906976744186,0.4212880143112701,0.253315649867374,0.5441741357234315,0.7064676616915423,0.548936170212766,0.10546218487394958,0.3375,0.5544554455445545
0.8372093023255813,0.0,0.38226744186046546,0.30143112701252234,0.48938992042440316,0.38412291933418696,0.6069651741293532,0.33900709219858155,0.173109243697479,0.1,0.5115511551155115
0.0,0.0,0.5770348837209303,0.2620751341681574,0.26392572944297077,0.6017925736235596,0.6218905472636815,0.3375886524822695,0.17100840336134454,0.5125000000000001,0.5676567656765676
0.7906976744186047,0.0,0.5959302325581397,0.3783542039355992,0.3368700265251989,0.5249679897567222,0.6119402985074627,0.4241134751773049,0.17478991596638654,0.30000000000000004,0.5643564356435644
0.023255813953488413,0.0,0.5668604651162792,0.21377459749552774,0.2705570291777188,0.4481434058898848,0.5920398009950248,0.32765957446808514,0.14285714285714285,0.17500000000000002,0.5412541254125413
0.6976744186046511,1.0,0.6947674418604655,0.4087656529516995,0.16710875331564984,0.4865556978233035,0.6368159203980099,0.601418439716312,0.16092436974789917,0.5750000000000001,0.7260726072607261
0.7674418604651163,0.0,0.48546511627906974,0.22468694096601072,0.3408488063660477,0.5441741357234315,0.6965174129353233,0.3120567375886525,0.20378151260504201,0.25,0.4290429042904291
0.41860465116279066,1.0,0.680232558139535,0.3917710196779964,0.2082228116710875,0.5953905249679898,0.6865671641791045,0.7872340425531915,0.17142857142857143,0.7250000000000001,0.7260726072607261
0.2325581395348837,1.0,0.7819767441860466,0.5241502683363148,0.28249336870026526,0.441741357234315,0.6766169154228856,0.5929078014184397,0.09327731092436975,0.5,0.528052805280528
0.558139534883721,0.0,0.4941860465116281,0.27012522361359564,0.2718832891246684,0.4481434058898848,0.5472636815920398,0.4340425531914894,0.21932773109243697,0.65,0.5610561056105611
0.7209302325581395,1.0,0.6148255813953492,0.6198568872987478,0.403183023872679,0.531370038412292,0.6119402985074627,0.7531914893617021,0.13949579831932774,0.45,0.5148514851485149
0.32558139534883723,1.0,0.7136627906976745,0.4436493738819321,0.23474801061007955,0.5569782330345712,0.7114427860696517,0.5858156028368794,0.13529411764705881,0.4625,0.6039603960396039
0.13953488372093026,1.0,0.7122093023255813,0.4033989266547407,0.16180371352785144,0.43533930857874525,0.6417910447761194,0.7063829787234042,0.15126050420168066,0.5750000000000001,0.7557755775577558
0.0,1.0,0.6351744186046508,0.3121645796064401,0.1472148541114058,0.5121638924455827,0.7064676616915423,0.6907801418439716,0.23445378151260504,0.6000000000000001,0.9735973597359736
0.41860465116279066,1.0,0.6613372093023255,0.4552772808586762,0.3196286472148541,0.5185659411011524,0.6865671641791045,0.6638297872340425,0.16176470588235295,0.5750000000000001,0.7326732673267327
0.8372093023255813,0.0,0.37209302325581395,0.31663685152057247,0.4814323607427055,0.5057618437900129,0.5671641791044776,0.3602836879432624,0.15966386554621848,0.0625,0.4521452145214522
0.0,0.0,0.5232558139534882,0.28711985688729874,0.36074270557029176,0.3393085787451985,0.5124378109452736,0.3546099290780142,0.22478991596638653,0.42500000000000004,0.4752475247524752
0.5116279069767442,1.0,0.6642441860465114,0.5966010733452594,0.37665782493368694,0.6914212548015366,0.8407960199004975,0.5063829787234043,0.10714285714285715,0.42500000000000004,0.6171617161716172
0.09302325581395354,1.0,0.7485465116279071,0.48568872987477635,0.18832891246684347,0.531370038412292,0.6368159203980099,0.6737588652482269,0.2142857142857143,0.6625000000000001,0.7623762376237624
0.6976744186046511,0.0,0.386627906976744,0.1851520572450805,0.31034482758620685,0.4929577464788733,0.582089552238806,0.27943262411347514,0.18739495798319328,0.2625,0.44554455445544555
0.16279069767441867,0.0,0.4811046511627908,0.2889087656529517,0.35676392572944293,0.5057618437900129,0.582089552238806,0.29929078014184396,0.07899159663865546,0.28750000000000003,0.4290429042904291
0.18604651162790697,0.0,0.47965116279069764,0.20178890876565292,0.42572944297082227,0.3072983354673496,0.4577114427860696,0.24680851063829784,0.0592436974789916,0.5,0.38943894389438943
0.6511627906976745,0.0,0.6104651162790697,0.3550983899821109,0.45490716180371343,0.4609475032010244,0.5472636815920398,0.41418439716312055,0.16638655462184873,0.25,0.4884488448844885
0.7906976744186047,0.0,0.48255813953488347,0.3202146690518784,0.4005305039787798,0.4737516005121639,0.6467661691542288,0.3460992907801418,0.1777310924369748,0.21250000000000002,0.46204620462046203
0.13953488372093026,1.0,0.6191860465116277,0.3985688729874776,0.3129973474801061,0.5953905249679898,0.6318407960199005,0.5219858156028369,0.18865546218487395,0.6000000000000001,0.6996699669966997
0.627906976744186,0.0,0.4389534883720929,0.34257602862254016,0.3925729442970822,0.36491677336747763,0.5373134328358209,0.34184397163120567,0.17857142857142858,0.35000000000000003,0.49504950495049505
0.32558139534883723,1.0,0.6787790697674418,0.41144901610017887,0.29575596816976124,0.5825864276568502,0.7512437810945274,0.5078014184397163,0.16722689075630254,0.625,0.759075907590759
0.5348837209302326,1.0,0.8488372093023255,0.5599284436493739,0.29575596816976124,0.6338028169014085,0.7213930348258706,0.7234042553191489,0.13109243697478992,0.5,0.768976897689769
0.558139534883721,1.0,0.675872093023256,0.45080500894454384,0.2679045092838196,0.5249679897567222,0.582089552238806,0.7191489361702128,0.13613445378151262,0.6000000000000001,0.7293729372937294
0.37209302325581395,1.0,0.7267441860465118,0.45080500894454384,0.2838196286472148,0.620998719590269,0.6915422885572139,0.7347517730496453,0.15378151260504203,0.42500000000000004,0.5808580858085809
0.023255813953488413,1.0,0.7340116279069766,0.34168157423971374,0.15119363395225463,0.5185659411011524,0.5522388059701493,0.5588652482269503,0.18529411764705883,0.5625,0.7821782178217822
0.2093023255813954,1.0,0.7005813953488371,0.3407871198568873,0.16047745358090185,0.5185659411011524,0.681592039800995,0.5900709219858156,0.126890756302521,0.625,0.7260726072607261
0.023255813953488413,1.0,0.6744186046511629,0.39087656529516995,0.26657824933687,0.46734955185659416,0.6965174129353233,0.5546099290780142,0.14243697478991596,0.5875,0.6996699669966997
0.2558139534883721,1.0,0.8110465116279071,0.5599284436493739,0.29310344827586204,0.5697823303457107,0.681592039800995,0.6567375886524822,0.1323529411764706,0.5875,0.6930693069306931
0.023255813953488413,0.0,0.5450581395348839,0.3381037567084078,0.48408488063660476,0.5825864276568502,0.6517412935323383,0.24680851063829784,0.19495798319327728,0.3125,0.42574257425742573
0.11627906976744184,0.0,0.6104651162790697,0.27906976744186046,0.3315649867374005,0.4481434058898848,0.5223880597014925,0.34184397163120567,0.23865546218487393,0.275,0.5148514851485149
0.09302325581395354,0.0,0.44040697674418605,0.30143112701252234,0.38726790450928383,0.40332906530089635,0.5472636815920398,0.47092198581560285,0.19621848739495798,0.6000000000000001,0.6600660066006601
0.9069767441860466,0.0,0.44040697674418605,0.24239713774597493,0.42440318302387264,0.5569782330345712,0.7711442786069651,0.33191489361702126,0.15756302521008403,0.07500000000000001,0.38613861386138615
0.2558139534883721,1.0,0.757267441860465,0.3604651162790697,0.15517241379310343,0.6145966709346992,0.6666666666666666,0.7957446808510639,0.2042016806722689,0.6625000000000001,0.7722772277227723
0.2093023255813954,1.0,0.742732558139535,0.5178890876565294,0.15384615384615383,0.48015364916773373,0.7213930348258706,0.8624113475177304,0.2,0.5750000000000001,0.7821782178217822
0.2558139534883721,1.0,0.6860465116279066,0.45706618962432916,0.3129973474801061,0.49935979513444306,0.6318407960199005,0.6425531914893616,0.1449579831932773,0.7250000000000001,0.7128712871287128
0.7209302325581395,0.0,0.6497093023255813,0.24239713774597493,0.27320954907161804,0.36491677336747763,0.582089552238806,0.3531914893617021,0.2226890756302521,0.42500000000000004,0.48514851485148514
0.6976744186046511,0.0,0.5334302325581393,0.22093023255813954,0.24137931034482757,0.3777208706786172,0.5870646766169154,0.3957446808510638,0.21890756302521008,0.375,0.528052805280528
0.2790697674418605,1.0,0.6395348837209303,0.5429338103756709,0.259946949602122,0.41613316261203587,0.6119402985074627,0.8326241134751773,0.13781512605042018,0.6000000000000001,0.6930693069306931
0.41860465116279066,0.0,0.5770348837209303,0.28175313059033985,0.24933687002652516,0.46734955185659416,0.6119402985074627,0.4382978723404255,0.21512605042016808,0.65,0.594059405940594
0.06976744186046513,1.0,0.7136627906976745,0.5760286225402504,0.36339522546419095,0.4929577464788733,0.6915422885572139,0.4241134751773049,0.15168067226890755,0.3375,0.6402640264026402
0.023255813953488413,1.0,0.7412790697674418,0.45169946332737027,0.09549071618037133,0.3713188220230474,0.6019900497512438,0.7574468085106383,0.1907563025210084,0.75,0.8811881188118812
0.2093023255813954,0.0,0.6875000000000002,0.30500894454382826,0.35809018567639256,0.4097311139564661,0.582089552238806,0.40709219858156026,0.17394957983193277,0.5375,0.5808580858085809
0.4418604651162791,1.0,0.7005813953488371,0.37030411449016104,0.1339522546419098,0.531370038412292,0.7164179104477612,0.5574468085106382,0.1815126050420168,0.7125,0.7194719471947195
0.023255813953488413,1.0,0.7732558139534882,0.44186046511627913,0.18832891246684347,0.5377720870678617,0.6865671641791045,0.5957446808510638,0.17394957983193277,0.7125,0.7458745874587459
0.0,1.0,0.6729651162790697,0.6132379248658317,0.403183023872679,0.6081946222791293,0.7860696517412935,0.7078014184397162,0.15756302521008403,0.48750000000000004,0.6600660066006601
0.5116279069767442,0.0,0.6250000000000002,0.3372093023255814,0.30503978779840846,0.5441741357234315,0.6368159203980099,0.3971631205673759,0.1722689075630252,0.3125,0.5610561056105611
0.4418604651162791,1.0,0.7950581395348835,0.49105545617173524,0.2771883289124668,0.42893725992317544,0.6169154228855721,0.6780141843971631,0.1584033613445378,0.4,0.8151815181518152
0.37209302325581395,0.0,0.5232558139534882,0.3255813953488372,0.35411140583554374,0.5121638924455827,0.6119402985074627,0.3517730496453901,0.2361344537815126,0.1875,0.42244224422442245
0.11627906976744184,1.0,0.5683139534883719,0.35957066189624326,0.22546419098143233,0.531370038412292,0.6666666666666666,0.5319148936170213,0.13109243697478992,0.5625,0.6666666666666666
0.09302325581395354,1.0,0.7412790697674418,0.43381037567084074,0.1458885941644562,0.49935979513444306,0.6318407960199005,0.6042553191489362,0.19117647058823528,0.5625,0.7920792079207921
0.18604651162790697,1.0,0.6540697674418603,0.3550983899821109,0.23342175066312998,0.6081946222791293,0.7213930348258706,0.5617021276595745,0.13025210084033614,0.47500000000000003,0.6105610561056106
0.046511627906976716,0.0,0.5247093023255813,0.23881932021466906,0.3368700265251989,0.4609475032010244,0.5771144278606966,0.4099290780141844,0.0865546218487395,0.275,0.47194719471947194
0.16279069767441867,1.0,0.7703488372093024,0.5089445438282647,0.20689655172413793,0.5057618437900129,0.7263681592039801,0.8241134751773049,0.1861344537815126,0.6625000000000001,0.7920792079207921
0.0,0.0,0.5566860465116281,0.2486583184257603,0.28249336870026526,0.4545454545454546,0.6119402985074627,0.3971631205673759,0.23445378151260504,0.5875,0.6567656765676567
0.6976744186046511,1.0,0.665697674418605,0.3917710196779964,0.27984084880636606,0.5441741357234315,0.6069651741293532,0.5517730496453901,0.18235294117647058,0.5125000000000001,0.7029702970297029
0.2790697674418605,1.0,0.6555232558139534,0.38282647584973156,0.22944297082228116,0.6017925736235596,0.681592039800995,0.5560283687943263,0.22100840336134453,0.5375,0.66996699669967
0.046511627906976716,0.0,0.6526162790697676,0.2495527728085868,0.29045092838196285,0.4225352112676057,0.527363184079602,0.2581560283687943,0.2008403361344538,0.2625,0.4389438943894389
0.5116279069767442,1.0,0.809593023255814,0.4812164579606439,0.24668435013262602,0.5121638924455827,0.6467661691542288,0.6085106382978723,0.10210084033613445,0.625,0.7062706270627063
0.046511627906976716,1.0,0.7296511627906976,0.3980322003577817,0.16578249336870024,0.4225352112676057,0.5671641791044776,0.6297872340425531,0.15126050420168066,0.55,0.6468646864686469
0.6744186046511629,1.0,0.8110465116279071,0.6001788908765653,0.2944297082228116,0.6017925736235596,0.7512437810945274,0.5815602836879432,0.14537815126050418,0.36250000000000004,0.6600660066006601
0.16279069767441867,1.0,0.6540697674418603,0.426654740608229,0.3315649867374005,0.531370038412292,0.6467661691542288,0.5347517730496454,0.13025210084033614,0.625,0.636963696369637
0.0,1.0,0.8459302325581393,0.44812164579606445,0.09814323607427056,0.36491677336747763,0.5323383084577115,0.7148936170212765,0.17941176470588235,0.7125,0.8580858085808581
0.9069767441860466,1.0,0.675872093023256,0.38282647584973156,0.3381962864721485,0.6274007682458387,0.6716417910447761,0.5815602836879432,0.11428571428571428,0.42500000000000004,0.6270627062706271
0.046511627906976716,0.0,0.4389534883720929,0.2084078711985689,0.27586206896551724,0.4609475032010244,0.5920398009950248,0.32907801418439714,0.22478991596638653,0.6875,0.6303630363036303
0.4651162790697675,0.0,0.5290697674418607,0.372093023255814,0.39920424403183025,0.4865556978233035,0.5920398009950248,0.4950354609929078,0.19327731092436973,0.41250000000000003,0.49504950495049505
0.11627906976744184,1.0,0.7194767441860466,0.3228980322003578,0.1419098143236074,0.4481434058898848,0.6417910447761194,0.4836879432624114,0.1319327731092437,0.5750000000000001,0.7557755775577558
0.627906976744186,1.0,0.584302325581395,0.39087656529516995,0.34615384615384615,0.5761843790012805,0.7313432835820896,0.5602836879432624,0.16596638655462184,0.55,0.6963696369636964
0.06976744186046513,1.0,0.7252906976744187,0.43649373881932013,0.2015915119363395,0.5057618437900129,0.6069651741293532,0.5631205673758866,0.16806722689075632,0.55,0.6600660066006601
0.9767441860465116,0.0,0.40116279069767447,0.22361359570661893,0.36074270557029176,0.46734955185659416,0.6318407960199005,0.251063829787234,0.17857142857142858,0.1125,0.3795379537953795
0.18604651162790697,1.0,0.8619186046511629,0.5652951699463327,0.1962864721485411,0.4929577464788733,0.6318407960199005,0.775886524822695,0.19621848739495798,0.675,0.7722772277227723
0.2093023255813954,1.0,0.7078488372093024,0.4615384615384616,0.1445623342175066,0.4225352112676057,0.736318407960199,0.8638297872340425,0.18781512605042017,0.7250000000000001,0.8085808580858086
0.9534883720930232,0.0,0.47383720930232553,0.279964221824687,0.4111405835543766,0.5185659411011524,0.6766169154228856,0.3460992907801418,0.1815126050420168,0.1625,0.2706270627062706
0.5348837209302326,1.0,0.6875000000000002,0.3846153846153845,0.26392572944297077,0.48015364916773373,0.6467661691542288,0.5631205673758866,0.16974789915966387,0.48750000000000004,0.7293729372937294
0.4883720930232558,1.0,0.690406976744186,0.4472271914132379,0.22944297082228116,0.6145966709346992,0.6766169154228856,0.5914893617021277,0.1584033613445378,0.6000000000000001,0.7293729372937294
0.8837209302325582,1.0,0.6104651162790697,0.40787119856887305,0.3673740053050397,0.5377720870678617,0.7114427860696517,0.29645390070921984,0.1134453781512605,0.2,0.46204620462046203
0.2325581395348837,1.0,0.7994186046511629,0.389087656529517,0.21352785145888592,0.5377720870678617,0.6417910447761194,0.7304964539007092,0.16680672268907562,0.48750000000000004,0.6402640264026402
0.2325581395348837,1.0,0.6976744186046513,0.4150268336314848,0.3183023872679045,0.46734955185659416,0.582089552238806,0.5957446808510638,0.12058823529411765,0.42500000000000004,0.6567656765676567
0.2325581395348837,0.0,0.5232558139534882,0.27012522361359564,0.22281167108753314,0.46734955185659416,0.5373134328358209,0.4765957446808511,0.17563025210084032,0.325,0.5148514851485149
0.4883720930232558,1.0,0.6700581395348835,0.46511627906976744,0.25464190981432355,0.6145966709346992,0.7512437810945274,0.7148936170212765,0.173109243697479,0.55,0.7656765676567657
0.2558139534883721,1.0,0.6642441860465114,0.4212880143112701,0.21352785145888592,0.5569782330345712,0.6965174129353233,0.6822695035460993,0.1403361344537815,0.5,0.6270627062706271
0.627906976744186,1.0,0.6264534883720929,0.37298747763864043,0.34880636604774534,0.620998719590269,0.7412935323383084,0.524822695035461,0.10420168067226891,0.21250000000000002,0.5577557755775577
0.2093023255813954,1.0,0.8401162790697676,0.49105545617173524,0.26392572944297077,0.5697823303457107,0.6666666666666666,0.6709219858156028,0.14831932773109244,0.6000000000000001,0.7425742574257426
0.06976744186046513,1.0,0.7994186046511629,0.43649373881932013,0.1949602122015915,0.5761843790012805,0.681592039800995,0.6496453900709219,0.1689075630252101,0.75,0.7722772277227723
0.13953488372093026,0.0,0.5959302325581397,0.2486583184257603,0.34615384615384615,0.48015364916773373,0.6666666666666666,0.31773049645390067,0.20840336134453782,0.36250000000000004,0.5907590759075908
0.06976744186046513,1.0,0.7936046511627908,0.351520572450805,0.1445623342175066,0.42893725992317544,0.5223880597014925,0.5815602836879432,0.14915966386554622,0.5625,0.7095709570957096
0.046511627906976716,0.0,0.6686046511627908,0.3667262969588551,0.3819628647214854,0.5185659411011524,0.6666666666666666,0.5148936170212766,0.19117647058823528,0.6125,0.5577557755775577
0.13953488372093026,1.0,0.7093023255813955,0.37656529516994636,0.1445623342175066,0.441741357234315,0.5472636815920398,0.6780141843971631,0.16428571428571428,0.6125,0.8052805280528053
0.06976744186046513,0.0,0.4607558139534882,0.27280858676207514,0.4045092838196286,0.5441741357234315,0.6417910447761194,0.35602836879432626,0.19831932773109243,0.5750000000000001,0.6270627062706271
0.023255813953488413,0.0,0.5712209302325582,0.23971377459749554,0.2241379310344827,0.3905249679897568,0.6019900497512438,0.4099290780141844,0.2046218487394958,0.75,0.5841584158415841
0.09302325581395354,0.0,0.6002906976744187,0.2441860465116279,0.22811671087533153,0.5185659411011524,0.6268656716417911,0.46524822695035456,0.19369747899159664,0.675,0.6237623762376238
0.0,1.0,0.6191860465116277,0.4007155635062611,0.22934058355437664,0.3713188220230474,0.6169154228855721,0.5134751773049646,0.14915966386554622,0.5875,0.7821782178217822
0.06976744186046513,1.0,0.6816860465116281,0.37119856887298747,0.2692307692307692,0.5697823303457107,0.6368159203980099,0.5943262411347517,0.15378151260504203,0.6000000000000001,0.7260726072607261
0.2093023255813954,1.0,0.7034883720930234,0.4409660107334525,0.16710875331564984,0.441741357234315,0.6467661691542288,0.6453900709219857,0.1445378151260504,0.6375000000000001,0.7821782178217822
0.023255813953488413,1.0,0.877906976744186,0.5831842576028623,0.2175066312997347,0.5441741357234315,0.6865671641791045,0.750354609929078,0.07773109243697479,0.65,0.7887788778877888
0.39534883720930236,1.0,0.7703488372093024,0.37924865831842575,0.1312997347480106,0.4545454545454546,0.6318407960199005,0.6397163120567376,0.18949579831932772,0.5750000000000001,0.759075907590759
0.06976744186046513,0.0,0.6889534883720929,0.34758497316636844,0.34880636604774534,0.41613316261203587,0.572139303482587,0.4624113475177305,0.18823529411764706,0.5,0.5841584158415841
0.06976744186046513,1.0,0.6133720930232556,0.28443649373881935,0.18169761273209548,0.5505761843790014,0.7114427860696517,0.3801418439716312,0.12983193277310925,0.5125000000000001,0.49834983498349833
0.023255813953488413,0.0,0.6148255813953492,0.23470483005366727,0.19098143236074266,0.41613316261203587,0.5223880597014925,0.3304964539007092,0.22478991596638653,0.4,0.43234323432343236
0.023255813953488413,1.0,0.6555232558139534,0.35688729874776387,0.16312997347480104,0.4609475032010244,0.6567164179104478,0.6297872340425531,0.18739495798319328,0.65,0.7524752475247525
0.41860465116279066,1.0,0.5988372093023255,0.2522361359570662,0.17108753315649866,0.5697823303457107,0.6368159203980099,0.4326241134751773,0.22058823529411764,0.5875,0.7623762376237624
0.3023255813953488,1.0,0.8183139534883723,0.4186046511627906,0.16312997347480104,0.4481434058898848,0.5373134328358209,0.6439716312056737,0.16092436974789917,0.65,0.801980198019802
0.37209302325581395,1.0,0.6526162790697676,0.5268336314847943,0.41246684350132623,0.620998719590269,0.7761194029850746,0.4865248226950354,0.11428571428571428,0.225,0.6765676567656765
0.13953488372093026,0.0,0.4985465116279071,0.22003577817531306,0.3355437665782493,0.3713188220230474,0.6169154228855721,0.3829787234042553,0.1323529411764706,0.5125000000000001,0.38943894389438943
0.7906976744186047,1.0,0.5000000000000002,0.27835420393559934,0.16976127320954906,0.5505761843790014,0.6766169154228856,0.5531914893617021,0.14159663865546218,0.5875,0.4521452145214522
0.2790697674418605,1.0,0.824127906976744,0.46243291592128805,0.1339522546419098,0.5121638924455827,0.6766169154228856,0.7957446808510639,0.22773109243697479,0.75,0.8250825082508251
0.32558139534883723,1.0,0.6133720930232556,0.41323792486583183,0.13793103448275862,0.58898847631242,0.7462686567164178,0.6226950354609929,0.18823529411764706,0.6875,0.8118811881188119
0.9534883720930232,1.0,0.5944767441860466,0.33094812164579607,0.2122015915119363,0.5441741357234315,0.6268656716417911,0.5134751773049646,0.11596638655462185,0.4375,0.5511551155115512
0.9069767441860466,1.0,0.7645348837209303,0.43738819320214667,0.27984084880636606,0.43533930857874525,0.6915422885572139,0.628368794326241,0.15966386554621848,0.3125,0.5874587458745875
0.18604651162790697,1.0,0.6976744186046513,0.4096601073345259,0.11671087533156499,0.4865556978233035,0.5870646766169154,0.7290780141843971,0.20336134453781513,0.7625000000000001,0.8250825082508251
0.34883720930232553,1.0,0.819767441860465,0.5599284436493739,0.1949602122015915,0.531370038412292,0.7263681592039801,0.8382978723404255,0.20252100840336135,0.8125,0.8745874587458746
0.3023255813953488,1.0,0.7848837209302324,0.6243291592128801,0.36870026525198935,0.4737516005121639,0.6218905472636815,0.48226950354609927,0.11932773109243698,0.5125000000000001,0.636963696369637
0.39534883720930236,0.0,0.5392441860465114,0.2271914132379249,0.2718832891246684,0.531370038412292,0.5870646766169154,0.3957446808510638,0.23361344537815126,0.5,0.5478547854785478
0.8837209302325582,1.0,0.7325581395348839,0.37388193202146686,0.2427055702917772,0.4737516005121639,0.6069651741293532,0.5134751773049646,0.27310924369747897,0.5,0.5742574257425742
0.2093023255813954,1.0,0.6453488372093024,0.3228980322003578,0.14058355437665782,0.6594110115236876,0.7661691542288557,0.47517730496453897,0.17436974789915966,0.675,0.6501650165016502
0.6976744186046511,1.0,0.6976744186046513,0.44186046511627913,0.2015915119363395,0.5761843790012805,0.7611940298507462,0.601418439716312,0.06008403361344539,0.2625,0.40264026402640263
0.18604651162790697,1.0,0.7790697674418603,0.42307692307692296,0.2029177718832891,0.42893725992317544,0.6417910447761194,0.601418439716312,0.18949579831932772,0.4,0.6963696369636964
0.16279069767441867,0.0,0.675872093023256,0.3372093023255814,0.2055702917771883,0.5441741357234315,0.6716417910447761,0.4453900709219858,0.1827731092436975,0.45,0.6534653465346535
0.2093023255813954,1.0,0.7601744186046513,0.39624329159212873,0.07692307692307693,0.4865556978233035,0.6467661691542288,0.8666666666666667,0.18025210084033613,0.6000000000000001,0.7557755775577558
0.2093023255813954,1.0,0.7238372093023255,0.43738819320214667,0.12732095490716178,0.38412291933418696,0.5572139303482587,0.7801418439716312,0.17352941176470588,0.8125,0.8217821782178218
0.5813953488372092,1.0,0.6860465116279066,0.4007155635062611,0.2652519893899204,0.4929577464788733,0.582089552238806,0.625531914893617,0.13445378151260504,0.47500000000000003,0.735973597359736
